,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1hour_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean
14389,14389,-117.23,32.74,16.0,1953,404,798,385,4.8167,169800.0,0,0,0,0,1
14390,14390,-117.23,32.74,35.0,2615,525,1312,547,4.1339,238200.0,0,0,0,0,1
14391,14391,-117.24,32.74,45.0,1718,293,757,329,4.05,284900.0,0,0,0,0,1
14392,14392,-117.24,32.75,36.0,2831,669,1279,660,2.9896,252700.0,0,0,0,0,1
14393,14393,-117.24,32.75,36.0,1856,475,822,416,2.3042,220600.0,0,0,0,0,1
14394,14394,-117.24,32.75,41.0,1989,514,1015,489,2.79,226000.0,0,0,0,0,1
14395,14395,-117.25,32.74,36.0,1240,310,577,319,2.6625,248200.0,0,0,0,0,1
14396,14396,-117.25,32.75,32.0,3551,1037,1731,935,2.2017,208300.0,0,0,0,0,1
14397,14397,-117.25,32.75,36.0,1929,526,974,491,1.7622,205800.0,0,0,0,0,1
14398,14398,-117.24,32.75,33.0,1980,614,1057,567,2.2042,231300.0,0,0,0,0,1
14399,14399,-117.25,32.75,37.0,1189,377,645,377,2.4672,216700.0,0,0,0,0,1
14400,14400,-117.28,32.75,34.0,981,313,508,304,2.2328,266700.0,0,0,0,0,1
14401,14401,-117.25,32.79,37.0,1467,442,651,354,2.375,340400.0,0,0,0,0,1
14402,14402,-117.25,32.79,43.0,906,240,458,205,1.8365,328600.0,0,0,0,0,1
14403,14403,-117.25,32.78,36.0,1527,427,710,312,2.7857,291700.0,0,0,0,0,1
14404,14404,-117.25,32.78,21.0,1479,484,658,384,2.45,350000.0,0,0,0,0,1
14405,14405,-117.28,32.77,38.0,1267,340,442,250,4.3403,500000.0,0,0,0,0,1
14406,14406,-117.25,32.77,32.0,2021,524,973,485,3.18,362500.0,0,0,0,0,1
14407,14407,-117.25,32.77,35.0,2494,690,1126,624,4.0313,385300.0,0,0,0,0,1
14408,14408,-117.25,32.76,38.0,2331,493,836,433,4.9125,452600.0,0,0,0,0,1
14409,14409,-117.22,32.78,22.0,2020,466,1010,429,3.4527,175000.0,0,0,0,0,1
14410,14410,-117.23,32.79,23.0,2578,665,989,622,3.5484,238000.0,0,0,0,0,1
14411,14411,-117.23,32.79,28.0,2453,648,1082,617,3.625,266700.0,0,0,0,0,1
14412,14412,-117.23,32.78,35.0,1649,355,746,360,4.6293,356500.0,0,0,0,0,1
14413,14413,-117.24,32.78,44.0,2172,431,892,420,4.1742,342200.0,0,0,0,0,1
14414,14414,-117.24,32.79,17.0,1149,266,403,228,4.1652,241700.0,0,0,0,0,1
14415,14415,-117.24,32.79,18.0,2539,616,964,526,3.4306,275000.0,0,0,0,0,1
14416,14416,-117.24,32.79,20.0,961,278,525,254,3.1838,245800.0,0,0,0,0,1
14417,14417,-117.24,32.79,25.0,2135,691,566,320,2.6902,212500.0,0,0,0,0,1
14418,14418,-117.24,32.79,18.0,1741,602,508,283,3.2625,193800.0,0,0,0,0,1
14419,14419,-117.21,32.8,19.0,786,282,525,229,1.7273,137500.0,0,0,0,0,1
14420,14420,-117.22,32.8,23.0,1906,525,1029,491,2.93,183300.0,0,0,0,0,1
14421,14421,-117.23,32.8,22.0,2981,873,1751,745,2.3482,190600.0,0,0,0,0,1
14422,14422,-117.23,32.8,27.0,1297,355,776,337,2.4643,244400.0,0,0,0,0,1
14423,14423,-117.23,32.81,28.0,1508,263,996,267,3.8026,270000.0,0,0,0,0,1
14424,14424,-117.22,32.81,21.0,1703,335,902,369,3.7813,362500.0,0,0,0,0,1
14425,14425,-117.25,32.8,37.0,1096,260,490,267,3.2663,270600.0,0,0,0,0,1
14426,14426,-117.25,32.8,32.0,1601,468,731,429,2.5568,258300.0,0,0,0,0,1
14427,14427,-117.25,32.8,30.0,2061,631,1007,577,2.5813,253100.0,0,0,0,0,1
14428,14428,-117.25,32.8,31.0,2182,630,1069,599,2.9781,212500.0,0,0,0,0,1
14429,14429,-117.25,32.79,27.0,848,300,455,298,3.0774,275000.0,0,0,0,0,1
14430,14430,-117.25,32.79,25.0,1627,375,735,378,3.6429,317100.0,0,0,0,0,1
14431,14431,-117.28,32.8,20.0,1838,540,615,325,3.5486,193800.0,0,0,0,0,1
14432,14432,-117.23,32.8,21.0,2429,579,1011,538,3.225,229400.0,0,0,0,0,1
14433,14433,-117.23,32.8,31.0,1403,388,724,371,2.6403,216100.0,0,0,0,0,1
14434,14434,-117.23,32.8,28.0,3379,918,1849,849,3.0293,241700.0,0,0,0,0,1
14435,14435,-117.24,32.8,26.0,3433,873,1492,798,2.9258,234800.0,0,0,0,0,1
14436,14436,-117.24,32.8,28.0,1072,331,692,321,2.1357,187500.0,0,0,0,0,1
14437,14437,-117.24,32.8,18.0,2205,661,874,580,3.8018,112500.0,0,0,0,0,1
14438,14438,-117.24,32.8,19.0,1863,497,868,503,2.288,210000.0,0,0,0,0,1
14439,14439,-117.24,32.8,30.0,1917,462,828,437,2.4671,276300.0,0,0,0,0,1
14440,14440,-117.24,32.8,29.0,3376,882,1513,843,3.101,238200.0,0,0,0,0,1
14441,14441,-117.25,32.81,32.0,2402,551,1020,532,3.3942,307400.0,0,0,0,0,1
14442,14442,-117.25,32.8,35.0,2281,506,1005,496,4.2296,275000.0,0,0,0,0,1
14443,14443,-117.25,32.8,26.0,2442,659,1134,624,3.3274,295500.0,0,0,0,0,1
14444,14444,-117.26,32.81,25.0,2076,586,1060,554,2.8421,227800.0,0,0,0,0,1
14445,14445,-117.26,32.81,30.0,1328,346,577,328,2.3284,290600.0,0,0,0,0,1
14446,14446,-117.26,32.81,37.0,1616,421,650,395,2.92,326500.0,0,0,0,0,1
14447,14447,-117.29,32.81,35.0,1878,308,598,257,6.9553,500001.0,0,0,0,0,1
14448,14448,-117.26,32.8,30.0,1446,385,650,344,3.744,450000.0,0,0,0,0,1
14449,14449,-117.24,32.81,33.0,1588,289,683,301,5.4103,332400.0,0,0,0,0,1
14450,14450,-117.24,32.81,34.0,2420,391,917,392,6.5881,394400.0,0,0,0,0,1
14451,14451,-117.25,32.81,39.0,1846,350,765,329,3.9187,311900.0,0,0,0,0,1
14452,14452,-117.27,32.84,34.0,1655,450,870,411,3.2109,376000.0,0,0,0,0,1
14453,14453,-117.28,32.84,41.0,1420,338,640,314,2.9306,360300.0,0,0,0,0,1
14454,14454,-117.27,32.83,39.0,1877,426,805,409,3.875,410000.0,0,0,0,0,1
14455,14455,-117.28,32.83,34.0,2392,653,933,619,3.7306,500000.0,0,0,0,0,1
14456,14456,-117.31,32.83,38.0,2367,480,891,428,4.1477,500001.0,0,0,0,0,1
14457,14457,-117.27,32.82,35.0,2908,595,1068,529,4.1793,500001.0,0,0,0,0,1
14458,14458,-117.27,32.82,42.0,2820,488,1175,500,4.5083,405200.0,0,0,0,0,1
14459,14459,-117.31,32.82,42.0,2785,389,833,333,11.3074,500001.0,0,0,0,0,1
14460,14460,-117.27,32.85,34.0,2105,444,780,406,2.3187,488900.0,0,0,0,0,1
14461,14461,-117.28,32.84,21.0,2455,660,1015,597,3.7596,381300.0,0,0,0,0,1
14462,14462,-117.27,32.85,26.0,1373,537,608,268,4.425,475000.0,0,0,0,0,1
14463,14463,-117.3,32.85,28.0,2334,694,770,552,3.1324,500001.0,0,0,0,0,1
14464,14464,-117.23,32.81,24.0,3271,508,1496,482,5.9359,422200.0,0,0,0,0,1
14465,14465,-117.23,32.81,22.0,3205,429,1083,410,8.1844,406300.0,0,0,0,0,1
14466,14466,-117.24,32.82,20.0,2467,332,731,335,7.2559,392300.0,0,0,0,0,1
14467,14467,-117.25,32.84,19.0,1759,214,659,195,10.7751,500001.0,0,0,0,0,1
14468,14468,-117.26,32.85,30.0,3652,499,978,462,8.2374,500001.0,0,0,0,0,1
14469,14469,-117.25,32.83,17.0,2075,262,704,241,10.9529,500001.0,0,0,0,0,1
14470,14470,-117.27,32.84,26.0,3940,657,1180,600,6.1025,500001.0,0,0,0,0,1
14471,14471,-117.23,32.88,18.0,5566,1465,6303,1458,1.858,205000.0,0,0,0,0,1
14472,14472,-117.22,32.85,26.0,1647,261,694,259,4.6875,274400.0,0,0,0,0,1
14473,14473,-117.22,32.84,19.0,2691,347,1154,366,8.051,363600.0,0,0,0,0,1
14474,14474,-117.23,32.85,25.0,4229,601,1634,574,6.3955,316700.0,0,0,0,0,1
14475,14475,-117.21,32.86,24.0,3596,494,1573,492,6.5382,326000.0,0,0,0,0,1
14476,14476,-117.21,32.86,26.0,1352,202,654,217,5.3693,260700.0,0,0,0,0,1
14477,14477,-117.21,32.85,15.0,2593,521,901,456,4.2065,277800.0,0,0,0,0,1
14478,14478,-117.21,32.85,26.0,2012,315,872,335,5.4067,277500.0,0,0,0,0,1
14479,14479,-117.24,32.83,18.0,3109,501,949,368,7.4351,445700.0,0,0,0,0,1
14480,14480,-117.25,32.82,19.0,5255,762,1773,725,7.8013,474000.0,0,0,0,0,1
14481,14481,-117.25,32.82,23.0,6139,826,2036,807,9.5245,500001.0,0,0,0,0,1
14482,14482,-117.26,32.83,24.0,1663,199,578,187,10.7721,500001.0,0,0,0,0,1
14483,14483,-117.26,32.82,34.0,5846,785,1817,747,8.496,500001.0,0,0,0,0,1
14484,14484,-117.27,32.83,35.0,1420,193,469,177,8.0639,500001.0,0,0,0,0,1
14485,14485,-117.29,32.92,25.0,2355,381,823,358,6.8322,500001.0,0,0,0,0,1
14486,14486,-117.25,32.86,30.0,1670,219,606,202,12.4429,500001.0,0,0,0,0,1
14487,14487,-117.25,32.86,25.0,2911,533,1137,499,5.1023,500001.0,0,0,0,0,1
14488,14488,-117.25,32.86,27.0,2530,469,594,326,7.2821,500001.0,0,0,0,0,1
14489,14489,-117.26,32.85,42.0,1761,329,480,255,5.3787,500001.0,0,0,0,0,1
14490,14490,-117.24,32.85,18.0,3117,475,904,368,6.7587,388500.0,0,0,0,0,1
14491,14491,-117.24,32.85,22.0,3479,448,1252,440,10.0707,500001.0,0,0,0,0,1
14492,14492,-117.19,32.86,18.0,4231,728,2030,720,6.1805,272400.0,0,0,0,0,1
14493,14493,-117.19,32.86,19.0,3716,563,1788,587,5.2113,267400.0,0,0,0,0,1
14494,14494,-117.2,32.85,22.0,3501,631,1297,581,4.7891,295300.0,0,0,0,0,1
14495,14495,-117.2,32.85,26.0,2298,549,980,555,2.4207,213500.0,0,0,0,0,1
14496,14496,-117.19,32.85,15.0,2895,498,1164,443,5.102,417500.0,0,0,0,0,1
14497,14497,-117.23,32.87,15.0,2290,662,1034,594,3.0104,204200.0,0,0,0,0,1
14498,14498,-117.23,32.86,16.0,1675,354,604,332,5.2326,188300.0,0,0,0,0,1
14499,14499,-117.23,32.86,15.0,1199,301,510,296,3.6083,180100.0,0,0,0,0,1
14500,14500,-117.23,32.86,15.0,1703,320,587,282,5.0855,209800.0,0,0,0,0,1
14501,14501,-117.23,32.86,16.0,1200,468,648,443,3.045,100000.0,0,0,0,0,1
14502,14502,-117.23,32.87,11.0,3123,740,1223,634,5.417,196800.0,0,0,0,0,1
14503,14503,-117.21,32.86,16.0,2800,566,1267,518,3.2794,148600.0,0,0,0,0,1
14504,14504,-117.22,32.87,14.0,3512,807,1835,792,3.35,171000.0,0,0,0,0,1
14505,14505,-117.22,32.86,4.0,16289,4585,7604,4176,3.6287,280800.0,0,0,0,0,1
14506,14506,-117.22,32.87,5.0,3511,1008,1599,918,3.8542,176600.0,0,0,0,0,1
14507,14507,-117.21,32.89,14.0,3114,773,1592,776,3.3176,156100.0,0,0,0,0,1
14508,14508,-117.2,32.86,4.0,4308,1095,1923,932,3.9356,267000.0,0,0,0,0,1
14509,14509,-117.21,32.87,12.0,1428,303,528,269,4.1429,254400.0,0,0,0,0,1
14510,14510,-117.15,32.91,15.0,1613,303,702,240,4.875,169300.0,1,0,0,0,0
14511,14511,-117.15,32.91,14.0,1259,238,889,247,4.9464,174800.0,1,0,0,0,0
14512,14512,-117.16,32.91,5.0,1619,272,1063,296,6.0891,214600.0,1,0,0,0,0
14513,14513,-117.15,32.91,10.0,2349,431,1598,435,4.8229,183200.0,1,0,0,0,0
14514,14514,-117.15,32.9,12.0,1681,381,1050,362,4.2008,176100.0,1,0,0,0,0
14515,14515,-117.16,32.89,5.0,8576,1952,5006,1827,4.3598,189100.0,1,0,0,0,0
14516,14516,-117.12,32.91,8.0,3405,961,1742,918,2.8728,114600.0,1,0,0,0,0
14517,14517,-117.13,32.91,15.0,1450,266,747,290,3.6111,196300.0,1,0,0,0,0
14518,14518,-117.13,32.91,16.0,3230,579,1825,576,4.2969,151200.0,1,0,0,0,0
14519,14519,-117.13,32.91,16.0,2715,581,1619,584,4.0,154700.0,1,0,0,0,0
14520,14520,-117.14,32.91,14.0,3014,710,2165,705,3.7837,160300.0,1,0,0,0,0
14521,14521,-117.14,32.9,16.0,3217,537,2054,687,4.2234,162100.0,1,0,0,0,0
14522,14522,-117.13,32.9,15.0,2785,644,1798,630,3.7156,175200.0,1,0,0,0,0
14523,14523,-117.12,32.9,14.0,3249,937,1929,838,2.8588,92500.0,1,0,0,0,0
14524,14524,-117.12,32.9,13.0,1743,363,854,353,4.6667,138200.0,1,0,0,0,0
14525,14525,-117.13,32.92,16.0,2173,399,1460,393,4.2614,169600.0,1,0,0,0,0
14526,14526,-117.13,32.92,17.0,1481,315,1002,300,3.6196,163400.0,1,0,0,0,0
14527,14527,-117.14,32.92,7.0,1308,418,766,390,3.2151,106300.0,1,0,0,0,0
14528,14528,-117.14,32.92,6.0,3069,750,1541,736,3.814,132500.0,1,0,0,0,0
14529,14529,-117.14,32.92,15.0,3242,595,1936,593,4.9706,184700.0,1,0,0,0,0
14530,14530,-117.13,32.92,16.0,1580,241,917,261,4.7266,191100.0,1,0,0,0,0
14531,14531,-117.13,32.92,16.0,1565,257,893,239,5.5036,192300.0,1,0,0,0,0
14532,14532,-117.13,32.94,15.0,4846,825,2797,823,4.9375,180400.0,1,0,0,0,0
14533,14533,-117.13,32.93,16.0,2918,444,1697,444,5.3062,195500.0,1,0,0,0,0
14534,14534,-117.14,32.93,14.0,1946,463,1205,390,4.2109,171200.0,1,0,0,0,0
14535,14535,-117.14,32.93,12.0,1474,364,1009,372,4.0521,166700.0,1,0,0,0,0
14536,14536,-117.14,32.93,16.0,2412,419,1612,422,4.5086,171100.0,1,0,0,0,0
14537,14537,-117.12,32.93,7.0,1427,243,927,239,5.3625,218900.0,1,0,0,0,0
14538,14538,-117.15,32.93,16.0,2718,438,1515,431,5.1433,185300.0,1,0,0,0,0
14539,14539,-117.14,32.92,15.0,1558,314,949,332,5.2864,174400.0,1,0,0,0,0
14540,14540,-117.15,32.92,16.0,1972,402,1377,413,4.4615,168300.0,1,0,0,0,0
14541,14541,-117.15,32.92,16.0,2366,392,1482,407,4.9024,182900.0,1,0,0,0,0
14542,14542,-117.15,32.92,16.0,2969,514,1594,465,4.5221,168300.0,1,0,0,0,0
14543,14543,-117.18,32.92,4.0,15025,2616,7560,2392,5.196,210700.0,1,0,0,0,0
14544,14544,-117.25,32.96,18.0,4773,743,1970,716,6.6199,406200.0,0,0,0,0,1
14545,14545,-117.26,32.95,15.0,1036,149,395,157,5.8343,500001.0,0,0,0,0,1
14546,14546,-117.26,32.95,15.0,1882,233,704,219,6.9794,500001.0,0,0,0,0,1
14547,14547,-117.25,32.94,16.0,4755,807,1829,756,6.7694,425900.0,0,0,0,0,1
14548,14548,-117.25,32.94,15.0,1804,339,673,296,5.9806,370500.0,0,0,0,0,1
14549,14549,-117.24,32.95,18.0,1591,268,547,243,5.9547,329300.0,0,0,0,0,1
14550,14550,-117.24,32.94,12.0,2165,437,792,386,5.2648,294400.0,0,0,0,0,1
14551,14551,-117.13,32.98,5.0,2276,311,1158,317,6.4321,271900.0,1,0,0,0,0
14552,14552,-117.13,32.97,10.0,3486,469,1700,483,6.4696,249500.0,1,0,0,0,0
14553,14553,-117.18,32.95,4.0,19001,2688,8980,2441,6.3237,260900.0,1,0,0,0,0
14554,14554,-117.14,32.96,12.0,5949,799,2936,781,6.3721,241500.0,1,0,0,0,0
14555,14555,-117.13,32.96,15.0,2267,292,1180,289,6.712,240200.0,1,0,0,0,0
14556,14556,-117.24,32.98,4.0,6423,1042,2607,983,7.6348,337000.0,0,0,0,0,1
14557,14557,-117.21,32.96,3.0,6251,988,2330,893,8.4355,467600.0,0,0,0,0,1
14558,14558,-117.22,32.95,4.0,18123,3173,7301,2964,6.357,322500.0,0,0,0,0,1
14559,14559,-117.22,32.83,34.0,2936,597,1512,571,3.7841,176900.0,0,0,0,0,1
14560,14560,-117.22,32.83,31.0,3958,727,1924,728,5.4605,190200.0,0,0,0,0,1
14561,14561,-117.22,32.83,17.0,1124,187,553,205,5.7451,237300.0,0,0,0,0,1
14562,14562,-117.22,32.83,31.0,2558,512,1164,492,3.4318,200400.0,0,0,0,0,1
14563,14563,-117.22,32.82,35.0,756,135,423,136,3.5234,183900.0,0,0,0,0,1
14564,14564,-117.2,32.84,34.0,3353,544,1583,571,4.55,187700.0,0,0,0,0,1
14565,14565,-117.2,32.84,32.0,2033,394,989,389,3.2583,181400.0,0,0,0,0,1
14566,14566,-117.21,32.84,34.0,2158,366,1046,335,4.5402,182100.0,0,0,0,0,1
14567,14567,-117.2,32.83,36.0,1089,240,623,226,2.5909,176000.0,0,0,0,0,1
14568,14568,-117.21,32.83,36.0,1475,328,806,327,3.5078,166000.0,0,0,0,0,1
14569,14569,-117.21,32.83,28.0,3241,533,1334,513,4.1806,199600.0,0,0,0,0,1
14570,14570,-117.21,32.83,35.0,2259,501,1340,511,3.4482,162500.0,0,0,0,0,1
14571,14571,-117.21,32.81,33.0,4773,873,1954,845,4.3862,184800.0,0,0,0,0,1
14572,14572,-117.21,32.82,31.0,2035,383,866,360,3.8529,212000.0,0,0,0,0,1
14573,14573,-117.21,32.81,27.0,1318,216,495,191,5.2837,283800.0,0,0,0,0,1
14574,14574,-117.22,32.82,22.0,3738,795,1476,728,3.7963,303100.0,0,0,0,0,1
14575,14575,-117.22,32.81,24.0,730,196,335,203,3.5078,362500.0,0,0,0,0,1
14576,14576,-117.2,32.83,35.0,1377,350,792,313,2.8472,161400.0,0,0,0,0,1
14577,14577,-117.2,32.82,35.0,1217,220,643,237,3.9464,171600.0,0,0,0,0,1
14578,14578,-117.2,32.82,35.0,2772,537,1392,521,3.337,172300.0,0,0,0,0,1
14579,14579,-117.19,32.82,34.0,3850,608,1619,602,5.0465,208200.0,0,0,0,0,1
14580,14580,-117.19,32.82,35.0,1074,180,442,173,5.253,204000.0,0,0,0,0,1
14581,14581,-117.19,32.82,35.0,2197,353,945,357,4.9219,192900.0,0,0,0,0,1
14582,14582,-117.18,32.84,31.0,3064,575,1476,549,3.6667,175900.0,0,0,0,0,1
14583,14583,-117.18,32.84,30.0,2290,523,1272,472,3.5606,165100.0,0,0,0,0,1
14584,14584,-117.18,32.84,32.0,1351,237,823,269,4.2768,167800.0,0,0,0,0,1
14585,14585,-117.19,32.84,30.0,2492,406,1250,431,5.5277,197100.0,0,0,0,0,1
14586,14586,-117.19,32.84,35.0,2263,427,1001,408,3.875,172000.0,0,0,0,0,1
14587,14587,-117.18,32.83,23.0,2105,525,1218,484,3.375,184100.0,0,0,0,0,1
14588,14588,-117.19,32.83,30.0,2288,448,1240,469,4.0114,169800.0,0,0,0,0,1
14589,14589,-117.19,32.83,30.0,3225,555,1601,532,4.3317,173300.0,0,0,0,0,1
14590,14590,-117.17,32.83,24.0,3541,530,1591,530,5.3538,212500.0,0,0,0,0,1
14591,14591,-117.17,32.82,24.0,1623,417,911,397,2.7401,198100.0,0,0,0,0,1
14592,14592,-117.17,32.82,21.0,2869,596,1471,577,3.0375,197600.0,0,0,0,0,1
14593,14593,-117.18,32.83,27.0,2346,399,1105,373,4.2708,182800.0,0,0,0,0,1
14594,14594,-117.18,32.83,31.0,1772,353,1090,350,3.9265,162000.0,0,0,0,0,1
14595,14595,-117.16,32.82,28.0,2291,371,1098,382,4.6875,188000.0,0,0,0,0,1
14596,14596,-117.17,32.81,26.0,2424,388,974,375,4.739,184100.0,0,0,0,0,1
14597,14597,-117.17,32.81,26.0,788,127,346,125,5.0603,185700.0,0,0,0,0,1
14598,14598,-117.18,32.81,19.0,6823,1509,3784,1509,3.1032,179500.0,0,0,0,0,1
14599,14599,-117.17,32.82,24.0,1569,377,715,321,3.1146,187500.0,0,0,0,0,1
14600,14600,-117.16,32.81,14.0,4328,1100,2046,1044,2.2899,159000.0,0,0,0,0,1
14601,14601,-117.16,32.81,35.0,1213,200,532,181,3.6806,172400.0,0,0,0,0,1
14602,14602,-117.16,32.8,37.0,422,79,211,80,3.0625,159700.0,0,0,0,0,1
14603,14603,-117.16,32.8,22.0,2259,634,1213,601,2.5,177800.0,0,0,0,0,1
14604,14604,-117.16,32.81,34.0,2275,375,1021,379,3.6371,176300.0,0,0,0,0,1
14605,14605,-117.17,32.81,33.0,3064,506,1355,488,4.22,178700.0,0,0,0,0,1
14606,14606,-117.14,32.83,25.0,2161,462,896,468,2.2284,177500.0,0,0,0,0,1
14607,14607,-117.18,32.82,25.0,1756,301,722,312,4.5625,162300.0,0,0,0,0,1
14608,14608,-117.18,32.81,28.0,3436,537,1503,498,4.7679,204000.0,0,0,0,0,1
14609,14609,-117.19,32.81,33.0,5226,833,2221,839,5.1491,207000.0,0,0,0,0,1
14610,14610,-117.18,32.8,10.0,3821,631,1605,609,5.5454,217100.0,0,0,0,0,1
14611,14611,-117.18,32.8,30.0,2456,390,1022,393,3.8542,198500.0,0,0,0,0,1
14612,14612,-117.18,32.79,30.0,5201,1104,2961,1064,3.2661,140400.0,0,0,0,0,1
14613,14613,-117.17,32.79,44.0,2262,647,3009,657,2.2663,123600.0,0,0,0,0,1
14614,14614,-117.17,32.79,43.0,1269,297,946,285,2.1447,133300.0,0,0,0,0,1
14615,14615,-117.16,32.8,25.0,1399,329,1308,355,2.5682,187500.0,0,0,0,0,1
14616,14616,-117.17,32.8,20.0,2827,554,1822,536,3.4706,157600.0,0,0,0,0,1
14617,14617,-117.15,32.8,27.0,1937,537,1211,482,2.75,87500.0,0,0,0,0,1
14618,14618,-117.15,32.8,23.0,2395,476,2284,488,3.7292,146300.0,0,0,0,0,1
14619,14619,-117.16,32.78,24.0,3566,765,1697,722,3.6375,178600.0,0,0,0,0,1
14620,14620,-117.16,32.79,32.0,1731,413,1569,427,3.3375,154300.0,0,0,0,0,1
14621,14621,-117.17,32.78,17.0,3845,1051,3102,944,2.3658,164100.0,0,0,0,0,1
14622,14622,-117.16,32.78,34.0,2515,488,1594,515,3.7381,165000.0,0,0,0,0,1
14623,14623,-117.17,32.78,42.0,1104,305,892,270,2.2768,145200.0,0,0,0,0,1
14624,14624,-117.17,32.77,35.0,1399,274,695,281,3.767,166800.0,0,0,0,0,1
14625,14625,-117.17,32.77,6.0,3856,875,1547,816,4.5481,164800.0,0,0,0,0,1
14626,14626,-117.18,32.77,16.0,2374,780,913,705,2.7386,87500.0,0,0,0,0,1
14627,14627,-117.18,32.76,8.0,3694,997,1297,807,3.6492,158900.0,0,0,0,0,1
14628,14628,-117.18,32.76,17.0,711,254,327,227,2.6493,67500.0,0,0,0,0,1
14629,14629,-117.18,32.78,21.0,4185,1018,3122,993,3.0481,210000.0,0,0,0,0,1
14630,14630,-117.18,32.77,23.0,1215,225,592,224,3.4,200600.0,0,0,0,0,1
14631,14631,-117.21,32.81,26.0,2496,407,1062,380,5.5413,302100.0,0,0,0,0,1
14632,14632,-117.2,32.8,34.0,4854,912,2089,854,3.8542,200000.0,0,0,0,0,1
14633,14633,-117.2,32.79,16.0,2079,394,746,383,5.0958,300000.0,0,0,0,0,1
14634,14634,-117.2,32.8,33.0,2573,436,1084,443,4.2417,294100.0,0,0,0,0,1
14635,14635,-117.21,32.8,34.0,1398,222,532,244,3.7102,289600.0,0,0,0,0,1
14636,14636,-117.19,32.8,16.0,2593,794,1235,684,3.1304,166300.0,0,0,0,0,1
14637,14637,-117.2,32.8,36.0,4018,1067,1620,842,2.3599,168400.0,0,0,0,0,1
14638,14638,-117.19,32.79,36.0,1514,258,665,278,3.8571,235100.0,0,0,0,0,1
14639,14639,-117.19,32.79,35.0,1788,378,777,374,3.3713,238400.0,0,0,0,0,1
14640,14640,-117.2,32.79,31.0,3417,533,1245,532,4.7788,276000.0,0,0,0,0,1
14641,14641,-117.2,32.79,29.0,1213,537,654,246,4.5987,255600.0,0,0,0,0,1
14642,14642,-117.2,32.79,34.0,757,212,409,222,3.2312,192200.0,0,0,0,0,1
14643,14643,-117.19,32.78,34.0,4108,664,1659,644,4.4097,252000.0,0,0,0,0,1
14644,14644,-117.2,32.78,38.0,2662,498,1132,496,4.0057,241600.0,0,0,0,0,1
14645,14645,-117.19,32.77,30.0,2747,640,3185,657,3.765,238000.0,0,0,0,0,1
14646,14646,-117.19,32.77,16.0,3273,670,1305,671,4.1368,151000.0,0,0,0,0,1
14647,14647,-117.19,32.77,9.0,634,152,248,133,3.8571,143800.0,0,0,0,0,1
14648,14648,-117.19,32.77,14.0,3575,992,1645,839,2.4397,140600.0,0,0,0,0,1
14649,14649,-117.2,32.77,30.0,156,45,77,40,3.2679,137500.0,0,0,0,0,1
14650,14650,-117.2,32.77,31.0,1952,471,936,462,2.8621,196900.0,0,0,0,0,1
14651,14651,-117.15,32.81,34.0,1629,318,900,282,3.1458,178300.0,0,0,0,0,1
14652,14652,-117.15,32.8,41.0,1413,261,1070,259,2.3578,166700.0,0,0,0,0,1
14653,14653,-117.14,32.8,41.0,2423,469,1813,466,2.1157,156900.0,0,0,0,0,1
14654,14654,-117.14,32.8,33.0,2670,435,1256,431,3.9417,179800.0,0,0,0,0,1
14655,14655,-117.14,32.8,35.0,1267,212,710,204,2.5368,169600.0,0,0,0,0,1
14656,14656,-117.14,32.79,35.0,3578,582,1568,553,4.7813,188600.0,0,0,0,0,1
14657,14657,-117.15,32.78,25.0,1577,266,611,284,5.25,205100.0,0,0,0,0,1
14658,14658,-117.14,32.79,31.0,984,161,422,158,5.282,183000.0,0,0,0,0,1
14659,14659,-117.13,32.81,19.0,2157,554,1349,535,2.7652,177400.0,0,0,0,0,1
14660,14660,-117.14,32.81,34.0,1748,294,800,294,4.4886,179100.0,0,0,0,0,1
14661,14661,-117.13,32.8,15.0,1606,375,784,342,3.7237,108300.0,0,0,0,0,1
14662,14662,-117.13,32.8,33.0,2731,456,1263,445,4.5568,175300.0,0,0,0,0,1
14663,14663,-117.12,32.8,29.0,2863,534,1392,522,3.8719,174200.0,0,0,0,0,1
14664,14664,-117.13,32.81,26.0,2119,444,1202,440,3.2308,166500.0,0,0,0,0,1
14665,14665,-117.12,32.8,31.0,1727,342,879,345,3.8125,166300.0,0,0,0,0,1
14666,14666,-117.13,32.8,35.0,2129,382,1044,350,3.9732,174900.0,0,0,0,0,1
14667,14667,-117.13,32.79,35.0,1458,262,723,257,4.2098,174100.0,0,0,0,0,1
14668,14668,-117.13,32.79,35.0,1362,243,698,255,3.6458,173800.0,0,0,0,0,1
14669,14669,-117.12,32.78,4.0,2782,817,1309,787,4.2621,124200.0,0,0,0,0,1
14670,14670,-117.15,32.77,16.0,2056,631,847,569,2.9576,92200.0,0,0,0,0,1
14671,14671,-117.09,32.81,7.0,6100,1185,2710,1040,5.5673,288200.0,0,0,0,0,1
14672,14672,-117.11,32.82,16.0,3980,682,3174,647,2.6607,175000.0,0,0,0,0,1
14673,14673,-117.11,32.82,17.0,1787,330,1341,314,2.875,112500.0,0,0,0,0,1
14674,14674,-117.11,32.81,15.0,3428,491,2303,486,2.5953,67500.0,0,0,0,0,1
